FINAL_DECISION,PCT,TOTAL_MATCHES,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY,MOA_FACILITY_OF_INTEREST,FAC_COMB,PETREL_FACILITY,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,DECISION,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
,64.30623627,3,0.056604,8.00E-05,1,1.333333,MOUNTAIN,MOUNTAIN,M_0000018253,M_0000018253,                 M_0000018253P_AGGREGATED_MOUNTAIN_SURGERY CENTER,P_AGGREGATED_MOUNTAIN_SURGERY CENTER,P_AGGREGATED_MOUNTAIN_SURGERY CENTER,SURGI CENTER,SURGERY CENTER,CATEGORY 1: 0-50,AGGREGATED,3,3,11834,7610,KEEP,1.333333,"['M_0000018253', 'M_0000018268', 'M_0000087214']",['P_AGGREGATED_MOUNTAIN_SURGERY CENTER']
,76.20032501,3,0.056604,8.00E-05,1,1.333333,MOUNTAIN,MOUNTAIN,M_0000018253,M_0000018253,                 M_0000018253P_AGGREGATED_MOUNTAIN_SURGERY CENTER,P_AGGREGATED_MOUNTAIN_SURGERY CENTER,P_AGGREGATED_MOUNTAIN_SURGERY CENTER,SURGI CENTER,SURGERY CENTER,CATEGORY 1: 0-50,AGGREGATED,3,3,13538,10316,KEEP,1.333333,['M_0000018253'],"['P_AGGREGATED_MOUNTAIN_SURGERY CENTER', 'P_AGGREGATED_MOUNTAIN_ACADEMIC HEALTH SYSTEM']"
,100,3,0.09375,0.000651,1.5,1,MOUNTAIN,WEST SOUTH CENTRAL,M_0000018319,M_0000018319,                 M_0000018319P_0000028887,P_0000028887,P_0000028887,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,27,27,REMOVE,1.5,['M_0000018319'],"['P_0000028887', 'P_0000016925']"
,100.9822932,3,0.09375,0.000651,1.5,1,MOUNTAIN,WEST SOUTH CENTRAL,M_0000018319,M_0000018319,                 M_0000018319P_0000028887,P_0000028887,P_0000028887,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,39194,39579,REMOVE,1.5,"['M_0000006703', 'M_0000018319']",['P_0000028887']
,100.4244014,3,0.272727,8.40E-05,1.5,1.5,NEW ENGLAND,PACIFIC,M_0000018868,M_0000018868,                 M_0000018868P_0000082430,P_0000082430,P_0000082430,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,3,2,299245,300515,REMOVE,2.25,"['M_0000000496', 'M_0000018868', 'M_0000025879']",['P_0000082430']
,59.67741935,3,0.125,0.006356,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019219,M_0000019219,                 M_0000019219P_0000089485,P_0000089485,P_0000089485,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,62,37,KEEP,1.5,['M_0000019219'],"['P_0000089485', 'P_0000047350']"
,83.07692308,3,0.125,0.006356,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019219,M_0000019219,                 M_0000019219P_0000089485,P_0000089485,P_0000089485,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,130,108,KEEP,1.5,"['M_0000019219', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000089485']
,88.70967742,3,0.125,0.010753,1.5,1.5,EAST NORTH CENTRAL,PACIFIC,M_0000019219,M_0000019219,                 M_0000019219P_0000047350,P_0000047350,P_0000047350,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,2,62,55,KEEP,2.25,['M_0000019219'],"['P_0000089485', 'P_0000047350']"
,102.5070956,3,0.02069,0.06,1.5,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019249,M_0000019249,                 M_0000019249P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,2114,2167,REMOVE,2.25,['M_0000019249'],"['P_0000034306', 'P_0000094726']"
,103.1746032,3,0.02069,0.06,1.5,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019249,M_0000019249,                 M_0000019249P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,126,130,REMOVE,2.25,"['M_0000019249', 'M_0000019360', 'M_0000019678', 'M_0000024823', 'M_0000025339', 'M_0000036565', 'M_0000037117']",['P_0000034306']
,78.46153846,3,0.078947,0.004155,1,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000036601,P_0000036601,P_0000036601,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 3: 101-200,3,3,130,102,KEEP,1.5,"['M_0000019360', 'M_0000019678', 'M_0000028036']",['P_0000036601']
,85.71428571,3,0.078947,0.004155,1,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000036601,P_0000036601,P_0000036601,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 3: 101-200,3,3,42,36,KEEP,1.5,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,89.44954128,3,0.078947,0.004491,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000038950,P_0000038950,P_0000038950,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 5: 401-600,3,3,218,195,KEEP,3,"['M_0000009460', 'M_0000019360', 'M_0000037771']",['P_0000038950']
,97.61904762,3,0.078947,0.004491,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000038950,P_0000038950,P_0000038950,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 5: 401-600,3,3,42,41,KEEP,3,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,83.33333333,3,0.078947,0.004011,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000041311,P_0000041311,P_0000041311,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,42,35,KEEP,1.5,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,89.25925926,3,0.078947,0.004011,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000041311,P_0000041311,P_0000041311,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,270,241,KEEP,1.5,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
,44.59459459,3,0.078947,0.004505,1.5,1.5,EAST NORTH CENTRAL,PACIFIC,M_0000019360,M_0000019360,                 M_0000019360P_0000047351,P_0000047351,P_0000047351,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,74,33,KEEP,2.25,"['M_0000019360', 'M_0000101317']",['P_0000047351']
,92.85714286,3,0.078947,0.004505,1.5,1.5,EAST NORTH CENTRAL,PACIFIC,M_0000019360,M_0000019360,                 M_0000019360P_0000047351,P_0000047351,P_0000047351,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,42,39,KEEP,2.25,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,92.85714286,3,0.078947,0.006356,1.5,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000089485,P_0000089485,P_0000089485,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,42,39,KEEP,2.25,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,97.69230769,3,0.078947,0.006356,1.5,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000089485,P_0000089485,P_0000089485,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,130,127,KEEP,2.25,"['M_0000019219', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000089485']
,100,3,0.078947,0.009375,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,M_0000019360,                 M_0000019360P_0000040157,P_0000040157,P_0000040157,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,3,2,42,42,REMOVE,1.5,['M_0000019360'],"['P_0000040157', 'P_0000036601', 'P_0000041311', 'P_0000038950', 'P_0000047351', 'P_0000089485', 'P_0000034306', 'P_0000039852', 'P_0000042086']"
,100.3613535,3,0.003619,0.073171,1.5,1,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000019435,M_0000019435,                 M_0000019435P_0000040183,P_0000040183,P_0000040183,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 7: 1001+,CATEGORY 1: 0-50,3,2,60052,60269,REMOVE,1.5,['M_0000019435'],"['P_0000040183', 'P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_MIDDLE ATLANTIC_ACADEMIC HEALTH SYSTEM']"
,90.90909091,3,0.058824,0.003989,1,3,EAST NORTH CENTRAL,PACIFIC,M_0000019678,M_0000019678,                 M_0000019678P_0000044418,P_0000044418,P_0000044418,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,3,3,99,90,KEEP,3,['M_0000019678'],"['P_0000044418', 'P_0000034306', 'P_0000036601', 'P_0000038957', 'P_0000089485', 'P_0000041311']"
,101.6669883,3,0.000449,0.078947,1.5,1.5,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000020749,M_0000020749,                 M_0000020749P_0000036149,P_0000036149,P_0000036149,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 1: 0-50,3,2,41452,42143,REMOVE,2.25,['M_0000020749'],"['P_0000036149', 'P_0000045539']"
,128,3,0.000449,0.078947,1.5,1.5,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000020749,M_0000020749,                 M_0000020749P_0000036149,P_0000036149,P_0000036149,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 1: 0-50,3,2,25,32,REMOVE,2.25,"['M_0000020749', 'M_0000020779']",['P_0000036149']
,101.6269038,3,0.000204,0.375,1.5,3,SOUTH ATLANTIC,PACIFIC,M_0000020869,M_0000020869,                 M_0000020869P_0000055849,P_0000055849,P_0000055849,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,2,151146,153605,REMOVE,4.5,['M_0000020869'],"['P_0000055849', 'P_0000021378']"
,88.37209302,3,0.016216,0.073171,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000021211,M_0000021211,                 M_0000021211P_0000029908,P_0000029908,P_0000029908,HOSPITAL,DME & SUPPLY DEALER,CATEGORY 7: 1001+,NON-ACUTE/UNKNOWN,3,2,172,152,KEEP,1.5,"['M_0000021211', 'M_0000021298']",['P_0000029908']
,29.06976744,3,0.000124,0.073171,1,1.5,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000021298,M_0000021298,                 M_0000021298P_0000029908,P_0000029908,P_0000029908,HOSPITAL,DME & SUPPLY DEALER,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,3,3,172,50,KEEP,1.5,"['M_0000021211', 'M_0000021298']",['P_0000029908']
,100.5161993,3,0.000124,0.073171,1,1.5,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000021298,M_0000021298,                 M_0000021298P_0000029908,P_0000029908,P_0000029908,HOSPITAL,DME & SUPPLY DEALER,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,3,3,242542,243794,REMOVE,1.5,['M_0000021298'],"['P_0000029908', 'P_0000042034', 'P_0000024132']"
,104.7027702,3,0.066667,0.000959,1,1.5,PACIFIC,EAST NORTH CENTRAL,M_0000022687,M_0000022687,                 M_0000022687P_0000163239,P_0000163239,P_0000163239,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,NON-ACUTE/UNKNOWN,3,3,27218,28498,REMOVE,1.5,"['M_0000022687', 'M_0000053572']",['P_0000163239']
n,0,3,0.096774,0.010381,1,1.5,EAST NORTH CENTRAL,SOUTH ATLANTIC,M_0000023446_,M_0000023446,                 M_0000023446_P_0000047494_,P_0000047494_,P_0000047494,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,3,99,0,KEEP,1.5,['M_0000023446'],['P_0000047494']
,102.381653,3,0.071429,0.00014,1,3,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000023485,M_0000023485,                 M_0000023485P_0000029421,P_0000029421,P_0000029421,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,3,166523,170489,REMOVE,3,"['M_0000019054', 'M_0000023485', 'M_0000080812']",['P_0000029421']
,99.78992564,3,0.375,8.00E-05,1,3,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000023806,M_0000023806,                 M_0000023806P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,3,3,390814,389993,KEEP,3,"['M_0000002929', 'M_0000008002', 'M_0000010174', 'M_0000012664', 'M_0000013954', 'M_0000014074', 'M_0000014167', 'M_0000014194', 'M_0000014197', 'M_0000015070', 'M_0000016774', 'M_0000019093', 'M_0000021235', 'M_0000022423', 'M_0000022450', 'M_0000022453', 'M_0000022468', 'M_0000022996', 'M_0000023791', 'M_0000023806', 'M_0000033187', 'M_0000033607', 'M_0000036184', 'M_0000078022', 'M_0000080854', 'M_0000081517', 'M_0000086443', 'M_0000091138']",['P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,39.75903614,3,0.12,0.003731,1,3,MOUNTAIN,EAST NORTH CENTRAL,M_0000023998,M_0000023998,                 M_0000023998P_0000029944,P_0000029944,P_0000029944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 2: 51-100,3,3,83,33,KEEP,3,"['M_0000023998', 'M_0000066055']",['P_0000029944']
,97.61904762,3,0.090909,0.06,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,126,123,KEEP,3,"['M_0000019249', 'M_0000019360', 'M_0000019678', 'M_0000024823', 'M_0000025339', 'M_0000036565', 'M_0000037117']",['P_0000034306']
,100,3,0.090909,0.06,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,33,33,REMOVE,3,['M_0000024823'],"['P_0000039852', 'P_0000034306', 'P_0000042086']"
y,27.27272727,3,0.090909,0.003922,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000039852,P_0000039852,P_0000039852,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3,3,33,9,KEEP,3,['M_0000024823'],"['P_0000039852', 'P_0000034306', 'P_0000042086']"
y,76.38888889,3,0.090909,0.003922,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000039852,P_0000039852,P_0000039852,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3,3,144,110,KEEP,3,"['M_0000019360', 'M_0000024823', 'M_0000033919']",['P_0000039852']
,90,3,0.090909,0.009346,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000042086,P_0000042086,P_0000042086,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3,3,40,36,KEEP,3,"['M_0000019360', 'M_0000024823']",['P_0000042086']
,115.1515152,3,0.090909,0.009346,1,3,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000024823,M_0000024823,                 M_0000024823P_0000042086,P_0000042086,P_0000042086,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3,3,33,38,REMOVE,3,['M_0000024823'],"['P_0000039852', 'P_0000034306', 'P_0000042086']"
,101.3672738,3,0.000355,0.085714,1,3,NEW ENGLAND,NEW ENGLAND,M_0000025300,M_0000025300,                 M_0000025300P_0000003424,P_0000003424,P_0000003424,HOSPITAL,AMBULATORY CARE CENTER,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,3,3,65605,66502,REMOVE,3,['M_0000025300'],"['P_0000003424', 'P_0000000174', 'P_0000003270']"
,84.92063492,3,0.002471,0.06,1,1.5,NEW ENGLAND,EAST NORTH CENTRAL,M_0000025339,M_0000025339,                 M_0000025339P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 3: 101-200,CATEGORY 1: 0-50,3,3,126,107,KEEP,1.5,"['M_0000019249', 'M_0000019360', 'M_0000019678', 'M_0000024823', 'M_0000025339', 'M_0000036565', 'M_0000037117']",['P_0000034306']
,101.9974399,3,0.002471,0.06,1,1.5,NEW ENGLAND,EAST NORTH CENTRAL,M_0000025339,M_0000025339,                 M_0000025339P_0000034306,P_0000034306,P_0000034306,HOSPITAL,CRITICAL ACCESS,CATEGORY 3: 101-200,CATEGORY 1: 0-50,3,3,134372,137056,REMOVE,1.5,['M_0000025339'],"['P_0000034306', 'P_AGGREGATED_NEW ENGLAND_HEALTHCARE CORPORATE OFFICE']"
,100.5217766,3,0.428571,0.001111,1.5,1,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000025531,M_0000025531,                 M_0000025531P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,23190,23311,REMOVE,1.5,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
,100.2781011,3,0.000296,0.428571,1,1.5,NEW ENGLAND,EAST NORTH CENTRAL,M_0000025588,M_0000025588,                 M_0000025588P_0000054780,P_0000054780,P_0000054780,HOSPITAL,COMMUNITY HEALTH CENTER,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,3,3,81625,81852,REMOVE,1.5,['M_0000025588'],"['P_0000054780', 'P_0000084679', 'P_0000040124', 'P_0000029323']"
,47.24409449,3,0.000296,0.115385,1,3,NEW ENGLAND,PACIFIC,M_0000025588,M_0000025588,                 M_0000025588P_0000084679,P_0000084679,P_0000084679,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,127,60,KEEP,3,"['M_0000002740', 'M_0000025588']",['P_0000084679']
n,102.1513017,3,0.000296,0.115385,1,3,NEW ENGLAND,PACIFIC,M_0000025588_,M_0000025588,                 M_0000025588_P_0000084679_,P_0000084679_,P_0000084679,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,81625,83381,REMOVE,3,['M_0000025588'],"['P_0000054780', 'P_0000084679', 'P_0000040124', 'P_0000029323']"
,101.7641246,3,8.40E-05,0.12,1.5,1,PACIFIC,WEST NORTH CENTRAL,M_0000025879,M_0000025879,                 M_0000025879P_0000031753,P_0000031753,P_0000031753,HOSPITAL,CRITICAL ACCESS,CATEGORY 6: 601-1000,CATEGORY 1: 0-50,3,2,306611,312020,REMOVE,1.5,['M_0000025879'],"['P_0000031753', 'P_0000082430']"
,82.28571429,3,0.0625,0.003861,1,1.5,MOUNTAIN,EAST NORTH CENTRAL,M_0000026026,M_0000026026,                 M_0000026026P_0000046317,P_0000046317,P_0000046317,SURGI CENTER,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,CATEGORY 6: 601-1000,3,3,700,576,KEEP,1.5,"['M_0000016996', 'M_0000026026', 'M_0000037768']",['P_0000046317']
n,0,3,0.083333,0.008065,1,1.5,EAST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000026371_,M_0000026371,                 M_0000026371_P_0000030043_,P_0000030043_,P_0000030043,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,3,39,0,KEEP,1.5,['M_0000026371'],['P_0000030043']
,82.24299065,3,0.058824,0.00021,1.5,1.5,WEST SOUTH CENTRAL,SOUTH ATLANTIC,M_0000026956,M_0000026956,                 M_0000026956P_0000034215,P_0000034215,P_0000034215,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,3,2,107,88,KEEP,2.25,['M_0000026956'],"['P_0000034215', 'P_0000081407', 'P_0000084937', 'P_0000025635']"
,101.0175204,3,0.058824,0.00021,1.5,1.5,WEST SOUTH CENTRAL,SOUTH ATLANTIC,M_0000026956,M_0000026956,                 M_0000026956P_0000034215,P_0000034215,P_0000034215,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,3,2,125796,127076,REMOVE,2.25,"['M_0000006406', 'M_0000026956', 'M_0000058678', 'M_0000079087']",['P_0000034215']
,87.42138365,3,0.058824,0.008798,1.5,1.5,WEST SOUTH CENTRAL,SOUTH ATLANTIC,M_0000026956,M_0000026956,                 M_0000026956P_0000081407,P_0000081407,P_0000081407,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,3,2,159,139,KEEP,2.25,"['M_0000004945', 'M_0000026956']",['P_0000081407']
,100,3,0.058824,0.008798,1.5,1.5,WEST SOUTH CENTRAL,SOUTH ATLANTIC,M_0000026956,M_0000026956,                 M_0000026956P_0000081407,P_0000081407,P_0000081407,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,3,2,107,107,REMOVE,2.25,['M_0000026956'],"['P_0000034215', 'P_0000081407', 'P_0000084937', 'P_0000025635']"
,104.8129072,3,0.000815,0.085714,1,3,PACIFIC,SOUTH ATLANTIC,M_0000027349,M_0000027349,                 M_0000027349P_0000045404,P_0000045404,P_0000045404,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,3,3,29317,30728,REMOVE,3,['M_0000027349'],"['P_0000045404', 'P_0000056923']"
,57.57575758,3,0.081081,0.004418,1,1.5,SOUTH ATLANTIC,MOUNTAIN,M_0000028984,M_0000028984,                 M_0000028984P_0000082435,P_0000082435,P_0000082435,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,3,3,165,95,KEEP,1.5,"['M_0000028984', 'M_0000058951']",['P_0000082435']
,99.82201662,3,1,8.00E-05,1.5,1,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000029236,M_0000029236,                 M_0000029236P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 7: 1001+,AGGREGATED,3,2,626463,625348,KEEP,1.5,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,100.6759049,3,0.333333,0.000286,1,3,EAST NORTH CENTRAL,PACIFIC,M_0000031477,M_0000031477,                 M_0000031477P_0000041493,P_0000041493,P_0000041493,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 5: 401-600,3,3,120875,121692,REMOVE,3,"['M_0000031477', 'M_0000036562', 'M_0000036565', 'M_0000036580', 'M_0000081190']",['P_0000041493']
n,0,3,0.176471,0.008086,1,3,EAST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000032374_,M_0000032374,                 M_0000032374_P_0000023935_,P_0000023935_,P_0000023935,HOSPITAL,CRITICAL ACCESS,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,3,3,43,0,KEEP,3,['M_0000032374'],['P_0000023935']
